Unnamed: 0,Version,GenBank title,Release date,Organism name,Virus Lineage,Species,Family,Length,Submitters,Strain,Isolate,Geo location,Country,Collection date,Tissue/Specimen/Source,Host,Environmental,CDS count,Artificial,UNVERIFIED,class
KJ807479,KJ807479.1,"Human astrovirus MLB2 isolate MLB2/human/Gambia/10394/2009 RNA-dependent RNA polymerase gene, partial cds",13-JUL-2015,Human astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,408,"Meyer,C.T., Bauer,I.K., Antonio,M., Adeyemi,M., Oundo,J.O., Richard,O., Kotloff,K.L., Levine,M.M., Stine,O.C., Wang,D. and Holtz,L.R.",,MLB2/human/Gambia/10394/2009,Gambia,,12-Jan-2009,stool,Homo sapiens,No,1,No,No,Mammalia
KJ807478,KJ807478.1,"Human astrovirus MLB2 isolate MLB2/human/Gambia/7159/2008 RNA-dependent RNA polymerase gene, partial cds",13-JUL-2015,Human astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,408,"Meyer,C.T., Bauer,I.K., Antonio,M., Adeyemi,M., Oundo,J.O., Richard,O., Kotloff,K.L., Levine,M.M., Stine,O.C., Wang,D. and Holtz,L.R.",,MLB2/human/Gambia/7159/2008,Gambia,,08-May-2008,stool,Homo sapiens,No,1,No,No,Mammalia
KJ807477,KJ807477.1,"Human astrovirus MLB2 isolate MLB2/human/Gambia/7119/2008 RNA-dependent RNA polymerase gene, partial cds",13-JUL-2015,Human astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,408,"Meyer,C.T., Bauer,I.K., Antonio,M., Adeyemi,M., Oundo,J.O., Richard,O., Kotloff,K.L., Levine,M.M., Stine,O.C., Wang,D. and Holtz,L.R.",,MLB2/human/Gambia/7119/2008,Gambia,,26-Mar-2008,stool,Homo sapiens,No,1,No,No,Mammalia
KJ807476,KJ807476.1,"Human astrovirus MLB2 isolate MLB2/human/Kenya/11719/2008 RNA-dependent RNA polymerase gene, partial cds",13-JUL-2015,Human astrovirus MLB2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,408,"Meyer,C.T., Bauer,I.K., Antonio,M., Adeyemi,M., Oundo,J.O., Richard,O., Kotloff,K.L., Levine,M.M., Stine,O.C., Wang,D. and Holtz,L.R.",,MLB2/human/Kenya/11719/2008,Kenya,,06-Jun-2008,stool,Homo sapiens,No,1,No,No,Mammalia
KJ777802,KJ777802.1,"Avian nephritis virus 2 isolate ANV2/human/Kenya/11676/2008 RNA polymerase gene, partial cds",13-JUL-2015,Avian nephritis virus 2,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus galli,Avastrovirus galli,Astroviridae,439,"Meyer,C.T., Bauer,I.K., Antonio,M., Adeyemi,M., Oundo,J.O., Omore,R., Stine,O.C., Wang,D. and Holtz,L.",,ANV2/human/Kenya/11676/2008,Kenya,,06-May-2008,stool,Homo sapiens,No,1,No,No,Mammalia
KJ777801,KJ777801.1,"Avian nephritis virus 1 isolate ANV1/human/TheGambia/10345/2008 RNA polymerase gene, partial cds",13-JUL-2015,Avian nephritis virus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus galli,Avastrovirus galli,Astroviridae,439,"Meyer,C.T., Bauer,I.K., Antonio,M., Adeyemi,M., Oundo,J.O., Omore,R., Stine,O.C., Wang,D. and Holtz,L.",,ANV1/human/TheGambia/10345/2008,Gambia,,23-Dec-2008,stool,Homo sapiens,No,1,No,No,Mammalia
KJ777800,KJ777800.1,"Astrovirus dogfaeces/Bari isolate Astrovirus dogfaeces/Bari/human/Kenya/11525/2008 RNA polymerase gene, partial cds",13-JUL-2015,Astrovirus dogfaeces/Bari,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,415,"Meyer,C.T., Bauer,I.K., Antonio,M., Adeyemi,M., Oundo,J.O., Omore,R., Stine,O.C., Wang,D. and Holtz,L.",,Astrovirus dogfaeces/Bari/human/Kenya/11525/2008,Kenya,,01-Sep-2008,stool,Homo sapiens,No,1,No,No,Mammalia
KJ656124,KJ656124.1,"Astrovirus VA5 isolate VA5/human/Gambia/102139/2009 putative serine protease gene, complete cds; putative RNA-dependent RNA polymerase gene, partial cds; and putative capsid protein gene, complete cds",13-JUL-2015,Astrovirus VA5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,6519,"Meyer,C.T., Bauer,I.K., Stine,O.C., Wang,D. and Holtz,L.R.",,VA5/human/Gambia/102139/2009,Gambia,,20-Feb-2009,stool,Homo sapiens,No,3,No,No,Mammalia
KJ476856,KJ476856.1,"Water buffalo astrovirus strain BufAstGX M552 capsid protein precursor, gene, partial cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,1353,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BufAstGX M552,,China,,Jul-2013,rectal swab,water buffalo,No,1,No,No,Mammalia
KJ476855,KJ476855.1,"Water buffalo astrovirus strain BufAstGX M541 capsid protein precursor, gene, partial cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,1353,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BufAstGX M541,,China,,Jul-2013,rectal swab,water buffalo,No,1,No,No,Mammalia
KJ476854,KJ476854.1,"Water buffalo astrovirus strain BufAstGX M141 capsid protein precursor, gene, partial cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,1199,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BufAstGX M141,,China,,Jul-2013,rectal swab,water buffalo,No,1,No,No,Mammalia
KJ476853,KJ476853.1,"Water buffalo astrovirus strain BufAstGX M54 capsid protein precursor, gene, partial cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,1211,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BufAstGX M54,,China,,Jul-2013,rectal swab,water buffalo,No,1,No,No,Mammalia
KJ476852,KJ476852.1,"Water buffalo astrovirus strain BufAstGX M53 capsid protein precursor, gene, partial cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,1217,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BufAstGX M53,,China,,Jul-2013,rectal swab,water buffalo,No,1,No,No,Mammalia
KJ476851,KJ476851.1,"Water buffalo astrovirus strain BufAstGX M52 capsid protein precursor, gene, partial cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,1211,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BufAstGX M52,,China,,Jul-2013,rectal swab,water buffalo,No,1,No,No,Mammalia
KJ476850,KJ476850.1,"Bovine astrovirus strain BAstGX S17-7 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1204,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX S17-7,,China,,Jun-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476849,KJ476849.1,"Bovine astrovirus strain BAstGX S12-7 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1204,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX S12-7,,China,,Jun-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476848,KJ476848.1,"Bovine astrovirus strain BAstGX S7-7 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1203,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX S7-7,,China,,Jun-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476847,KJ476847.1,"Bovine astrovirus strain BAstGX J252 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1419,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J252,,China,,Aug-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476846,KJ476846.1,"Bovine astrovirus strain BAstGX J251 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1419,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J251,,China,,Aug-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476845,KJ476845.1,"Bovine astrovirus strain BAstGX J27 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1203,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J27,,China,,Aug-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476844,KJ476844.1,"Bovine astrovirus strain BAstGX J25 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1203,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J25,,China,,Aug-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476843,KJ476843.1,"Bovine astrovirus strain BAstGX J23 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1203,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J23,,China,,Jul-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476842,KJ476842.1,"Bovine astrovirus strain BAstGX J22 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1203,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J22,,China,,Jul-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476841,KJ476841.1,"Bovine astrovirus strain BAstGX J8 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1203,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J8,,China,,Jul-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476840,KJ476840.1,"Bovine astrovirus strain BAstGX J7 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1203,"Huang,W.-J., Niyokwishimira,A., Chen,Y. and Wei,Z.-Z.",BAstGX J7,,China,,Jul-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476839,KJ476839.1,"Bovine astrovirus strain BAstGX G1 capsid protein precursor, gene, partial cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,1225,"Huang,W.-J., Niyokwishimira,A. and Chen,Y.",BAstGX G1,,China,,Sep-2013,rectal swab,cattle,No,1,No,No,Mammalia
KJ476838,KJ476838.1,"Water buffalo astrovirus strain BufAstGX-M552 RNA-dependent RNA polymerase gene, partial cds; and capsid protein gene, complete cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,3008,"Huang,W.-J., Alfred,N., Wei,Z.-Z., Chen,Y., Liu,H., Tang,H.-B., Xiao,X. and Hong,S.-F.",BufAstGX-M552,,China,,Oct-2013,rectal swab,water buffalo,No,2,No,No,Mammalia
KJ476837,KJ476837.1,"Water buffalo astrovirus strain BufAstGX-M541 RNA-dependent RNA polymerase gene, partial cds; and capsid protein gene, complete cds",08-JUL-2015,Water buffalo astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,3008,"Huang,W.-J., Alfred,N., Wei,Z.-Z., Chen,Y., Liu,H., Tang,H.-B., Xiao,X. and Hong,S.-F.",BufAstGX-M541,,China,,Oct-2013,rectal swab,water buffalo,No,2,No,No,Mammalia
KJ476836,KJ476836.1,"Bovine astrovirus strain BAstGX-J8 RNA-dependent RNA polymerase gene, partial cds; and capsid protein gene, complete cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,3000,"Huang,W.-J., Alfred,N., Wei,Z.-Z., Chen,Y., Liu,H., Tang,H.-B., Xiao,X. and Hong,S.-F.",BAstGX-J8,,China,,Oct-2013,rectal swab,cattle,No,2,No,No,Mammalia
KJ476835,KJ476835.1,"Bovine astrovirus strain BAstGX-J22 RNA-dependent RNA polymerase gene, partial cds; and capsid protein gene, complete cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,3000,"Huang,W.-J., Alfred,N., Wei,Z.-Z., Chen,Y., Liu,H., Tang,H.-B., Xiao,X. and Hong,S.-F.",BAstGX-J22,,China,,Oct-2013,rectal swab,cattle,No,2,No,No,Mammalia
KJ476834,KJ476834.1,"Bovine astrovirus strain BAstGX-J7 RNA-dependent RNA polymerase gene, partial cds; and capsid protein gene, complete cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,3000,"Huang,W.-J., Alfred,N., Wei,Z.-Z., Chen,Y., Liu,H., Tang,H.-B., Xiao,X. and Hong,S.-F.",BAstGX-J7,,China,,Oct-2013,rectal swab,cattle,No,2,No,No,Mammalia
KJ476833,KJ476833.1,"Bovine astrovirus strain BAstGX-G1 RNA-dependent RNA polymerase gene, partial cds; and capsid protein gene, complete cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,3087,"Huang,W.-J., Alfred,N., Wei,Z.-Z., Chen,Y., Liu,H., Tang,H.-B., Xiao,X. and Hong,S.-F.",BAstGX-G1,,China,,Oct-2013,rectal swab,cattle,No,2,No,No,Mammalia
KJ476832,KJ476832.1,"Bovine astrovirus strain BAstGX-J27 RNA-dependent RNA polymerase gene, partial cds; and capsid protein gene, complete cds",08-JUL-2015,Bovine astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus,,Astroviridae,3079,"Huang,W.-J., Alfred,N., Wei,Z.-Z., Chen,Y., Liu,H., Tang,H.-B., Xiao,X. and Hong,S.-F.",BAstGX-J27,,China,,Oct-2013,rectal swab,cattle,No,2,No,No,Mammalia
KJ935470,KJ935470.1,"Human astrovirus 1 strain Nanjing/024/2013/CHN capsid protein gene, partial cds",01-JUL-2015,Human astrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,449,"Zhang,H., Wang,W., He,M., Shi,L., Wang,X. and Qiao,M.",Nanjing/024/2013/CHN,,China,,2013,stool,Homo sapiens,No,1,No,No,Mammalia
KJ935469,KJ935469.1,"Human astrovirus 8 strain Nanjing/022/2013/CHN capsid protein gene, partial cds",01-JUL-2015,Human astrovirus 8,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,449,"Zhang,H., Wang,W., He,M., Shi,L., Wang,X. and Qiao,M.",Nanjing/022/2013/CHN,,China,,2013,stool,Homo sapiens,No,1,No,No,Mammalia
KJ935468,KJ935468.1,"Human astrovirus 5 strain Nanjing/028/2013/CHN capsid protein gene, partial cds",01-JUL-2015,Human astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,449,"Zhang,H., Wang,W., He,M., Shi,L., Wang,X. and Qiao,M.",Nanjing/028/2013/CHN,,China,,2013,stool,Homo sapiens,No,1,No,No,Mammalia
KJ935467,KJ935467.1,"Human astrovirus 5 strain Nanjing/023/2013/CHN capsid protein gene, partial cds",01-JUL-2015,Human astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,449,"Zhang,H., Wang,W., He,M., Shi,L., Wang,X. and Qiao,M.",Nanjing/023/2013/CHN,,China,,2013,stool,Homo sapiens,No,1,No,No,Mammalia
KJ935466,KJ935466.1,"Human astrovirus 5 strain Nanjing/006/2013/CHN capsid protein gene, partial cds",01-JUL-2015,Human astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,449,"Zhang,H., Wang,W., He,M., Shi,L., Wang,X. and Qiao,M.",Nanjing/006/2013/CHN,,China,,2013,stool,Homo sapiens,No,1,No,No,Mammalia
KJ935465,KJ935465.1,"Human astrovirus 5 strain Nanjing/005/2013/CHN capsid protein gene, partial cds",01-JUL-2015,Human astrovirus 5,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,449,"Zhang,H., Wang,W., He,M., Shi,L., Wang,X. and Qiao,M.",Nanjing/005/2013/CHN,,China,,2013,stool,Homo sapiens,No,1,No,No,Mammalia
KR057184,KR057184.1,"Astrovirus Er/BMTK529/HUN/2011 RNA-dependent RNA polymerase gene, partial cds",23-JUN-2015,Astrovirus Er/BMTK529/HUN/2011,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,376,"Pankovics,P. and Reuter,G.",Er/BMTK529/HUN/2011,,Hungary,,Jul-2011,fecal sample,Coracias garrulus (European roller),No,1,No,No,Aves
KP663426,KP663426.1,"Astrovirus Er/SZAL6/HUN/2011, complete genome",23-JUN-2015,Astrovirus Er/SZAL6/HUN/2011,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae,,Astroviridae,7025,"Pankovics,P., Boros,A., Kiss,T., Delwart,E. and Reuter,G.",Er/SZAL6/HUN/2011,,Hungary,,Jul-2011,fecal sample,Coracias garrulus (European roller),No,3,No,No,Aves
JX624774,JX624774.1,"Duck astrovirus strain YP2, complete genome",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,7287,"Liao,Q. and Zhang,D.",YP2,,China,,,feces,Pekin duck,No,3,No,No,Aves
KF668570,KF668570.1,"Mamastrovirus 1 strain ITA/2012/PR1365 RNA-dependent RNA polymerase (ORF1b) gene, partial cds; and capsid precursor (ORF2) gene, complete cds",18-JUN-2015,Mamastrovirus 1,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,3218,"Martella,V. and Medici,M.C.",ITA/2012/PR1365,,Italy,,10-Apr-2012,human stools,Homo sapiens,No,2,No,No,Mammalia
JX624785,JX624785.1,"Goose astrovirus strain B16 ORF1b gene, partial cds",18-JUN-2015,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",B16,,China,,,,Landes goose,No,1,No,No,Aves
JX624784,JX624784.1,"Goose astrovirus strain B14 ORF1b gene, partial cds",18-JUN-2015,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",B14,,China,,,,Landes goose,No,1,No,No,Aves
JX624783,JX624783.1,"Goose astrovirus strain B10 OEF1b gene, partial cds",18-JUN-2015,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",B10,,China,,,,Landes goose,No,1,No,No,Aves
JX624782,JX624782.1,"Goose astrovirus strain B2 ORF1b gene, partial cds",18-JUN-2015,Goose astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus,,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",B2,,China,,,,Landes goose,No,1,No,No,Aves
JX624781,JX624781.1,"Duck astrovirus strain F1 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",F1,,China,,,,Ma duck,No,1,No,No,Aves
JX624780,JX624780.1,"Duck astrovirus strain ZP26 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",ZP26,,China,,,dead-in-shell duckling,Pekin duckling,No,1,No,No,
JX624779,JX624779.1,"Duck astrovirus strain YP5 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",YP5,,China,,,,Pekin duck,No,1,No,No,Aves
JX624778,JX624778.1,"Duck astrovirus strain YP10 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",YP10,,China,,,,Pekin duck,No,1,No,No,Aves
JX624777,JX624777.1,"Duck astrovirus strain YP9 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",YP9,,China,,,,Pekin duck,No,1,No,No,Aves
JX624776,JX624776.1,"Duck astrovirus strain YP4 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",YP4,,China,,,,Pekin duck,No,1,No,No,Aves
JX624775,JX624775.1,"Duck astrovirus strain YP3 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",YP3,,China,,,,Pekin duck,No,1,No,No,Aves
JX624773,JX624773.1,"Duck astrovirus strain YP1 ORF1b gene, partial cds",18-JUN-2015,Duck astrovirus,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Avastrovirus;Avastrovirus intestini,Avastrovirus intestini,Astroviridae,391,"Liao,Q., Wang,X., Yuan,Y., Wang,D. and Zhang,D.",YP1,,China,,,,Pekin duck,No,1,No,No,Aves
KP636526,KP636526.1,"Human astrovirus 6 isolate HAstVTUN7 capsid protein precursor, gene, partial cds",17-JUN-2015,Human astrovirus 6,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae;Mamastrovirus;Mamastrovirus hominis,Mamastrovirus hominis,Astroviridae,313,"Chourouk,I., Pothier,P., Hammami,S. and Hassen,A.",,HAstVTUN7,Tunisia,,20-Nov-2011,waste water,,No,1,No,No,
